Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-09-24 06:00:00,Spain,Spain,ES,135.38,175.48,72.6,41.71,entsoe.eu,false,
2024-09-24 07:00:00,Spain,Spain,ES,132.68,173.57,73.09,44.12,entsoe.eu,false,
2024-09-24 08:00:00,Spain,Spain,ES,109.42,147.19,78.28,50.36,entsoe.eu,false,
2024-09-24 09:00:00,Spain,Spain,ES,90.24,125.02,82.78,54.92,entsoe.eu,false,
2024-09-24 10:00:00,Spain,Spain,ES,79.05,112.49,85.07,56.97,entsoe.eu,false,
2024-09-24 11:00:00,Spain,Spain,ES,67.96,99.71,87.4,60.25,entsoe.eu,false,
2024-09-24 12:00:00,Spain,Spain,ES,64.05,95.21,88.3,62.22,entsoe.eu,false,
2024-09-24 13:00:00,Spain,Spain,ES,61.28,91.34,89.01,62.78,entsoe.eu,false,
2024-09-24 14:00:00,Spain,Spain,ES,62.7,92.71,88.71,62.15,entsoe.eu,false,
2024-09-24 15:00:00,Spain,Spain,ES,73.87,106.15,85.94,58.88,entsoe.eu,false,
2024-09-24 16:00:00,Spain,Spain,ES,97.05,133.81,80.26,51.84,entsoe.eu,false,
2024-09-24 17:00:00,Spain,Spain,ES,127.37,168.42,73.58,45.02,entsoe.eu,false,
2024-09-24 18:00:00,Spain,Spain,ES,148.27,191.31,69.33,41.58,entsoe.eu,false,
2024-09-24 19:00:00,Spain,Spain,ES,147.8,190.76,69.33,41.97,entsoe.eu,false,
2024-09-24 20:00:00,Spain,Spain,ES,144.72,187.83,69.76,41.05,entsoe.eu,false,
2024-09-24 21:00:00,Spain,Spain,ES,131.88,173.66,72.05,40.89,entsoe.eu,false,
2024-09-24 22:00:00,Spain,Spain,ES,113.11,150.81,76.57,42.33,entsoe.eu,false,
2024-09-24 23:00:00,Spain,Spain,ES,99.71,134.8,79.65,43.63,entsoe.eu,false,
2024-09-25 00:00:00,Spain,Spain,ES,91.78,125.05,81.64,44.21,entsoe.eu,false,
2024-09-25 01:00:00,Spain,Spain,ES,90.8,123.92,81.9,45.06,entsoe.eu,false,
2024-09-25 02:00:00,Spain,Spain,ES,90.59,123.19,82.23,46.4,entsoe.eu,false,
2024-09-25 03:00:00,Spain,Spain,ES,91.89,124.69,81.96,46.57,entsoe.eu,false,
2024-09-25 04:00:00,Spain,Spain,ES,95.24,129.63,80.56,47.03,entsoe.eu,false,
2024-09-25 05:00:00,Spain,Spain,ES,101.81,135.88,79.69,49.12,entsoe.eu,false,
2024-09-25 06:00:00,Spain,Spain,ES,104.69,137.05,80.03,51.19,entsoe.eu,false,
2024-09-25 07:00:00,Spain,Spain,ES,93.35,124.01,82.48,55.38,entsoe.eu,false,
2024-09-25 08:00:00,Spain,Spain,ES,75.29,104.5,86.14,59.43,entsoe.eu,false,
2024-09-25 09:00:00,Spain,Spain,ES,57.89,85.17,89.76,64.59,entsoe.eu,false,
2024-09-25 10:00:00,Spain,Spain,ES,50.8,77.2,91.31,67.47,entsoe.eu,false,
2024-09-25 11:00:00,Spain,Spain,ES,49.42,75.77,91.58,69.91,entsoe.eu,false,
2024-09-25 12:00:00,Spain,Spain,ES,51.92,79.12,90.91,70.61,entsoe.eu,false,
2024-09-25 13:00:00,Spain,Spain,ES,51.38,78.25,91.05,71.13,entsoe.eu,false,
2024-09-25 14:00:00,Spain,Spain,ES,51.16,77.22,91.11,71.16,entsoe.eu,false,
2024-09-25 15:00:00,Spain,Spain,ES,51.16,76.73,91.17,70.2,entsoe.eu,false,
2024-09-25 16:00:00,Spain,Spain,ES,56.15,82.56,89.72,66.89,entsoe.eu,false,
2024-09-25 17:00:00,Spain,Spain,ES,69.14,97.48,86.45,63.27,entsoe.eu,false,
2024-09-25 18:00:00,Spain,Spain,ES,80.38,108.61,84.43,59.83,entsoe.eu,false,
2024-09-25 19:00:00,Spain,Spain,ES,84.36,113.15,83.56,58.66,entsoe.eu,false,
2024-09-25 20:00:00,Spain,Spain,ES,81.07,110.03,84.03,58.18,entsoe.eu,false,
2024-09-25 21:00:00,Spain,Spain,ES,65.97,92.87,87.17,59.69,entsoe.eu,false,
2024-09-25 22:00:00,Spain,Spain,ES,53.23,76.85,90.43,61.12,entsoe.eu,false,
2024-09-25 23:00:00,Spain,Spain,ES,52.47,75.83,90.69,61.58,entsoe.eu,false,
2024-09-26 00:00:00,Spain,Spain,ES,58.13,82.6,89.57,61.63,entsoe.eu,false,
2024-09-26 01:00:00,Spain,Spain,ES,56.93,81.22,89.67,62.01,entsoe.eu,false,
2024-09-26 02:00:00,Spain,Spain,ES,58.7,83.48,89.22,61.33,entsoe.eu,false,
2024-09-26 03:00:00,Spain,Spain,ES,58.84,83.94,89.15,62.66,entsoe.eu,false,
2024-09-26 04:00:00,Spain,Spain,ES,57.67,82.05,89.61,63.68,entsoe.eu,false,
2024-09-26 05:00:00,Spain,Spain,ES,63.58,89.4,88.24,64.68,entsoe.eu,false,
2024-09-26 06:00:00,Spain,Spain,ES,66.82,91.6,88.27,65.86,entsoe.eu,false,
2024-09-26 07:00:00,Spain,Spain,ES,62.06,87.77,88.87,67.62,entsoe.eu,false,
2024-09-26 08:00:00,Spain,Spain,ES,52.64,78.47,90.6,70.94,entsoe.eu,false,
2024-09-26 09:00:00,Spain,Spain,ES,51.6,77.87,90.77,71.63,entsoe.eu,false,
2024-09-26 10:00:00,Spain,Spain,ES,47.36,73.31,91.78,72.96,entsoe.eu,false,
2024-09-26 11:00:00,Spain,Spain,ES,46.66,72.9,91.92,73.3,entsoe.eu,false,
2024-09-26 12:00:00,Spain,Spain,ES,46.78,72.82,91.95,72.97,entsoe.eu,false,
2024-09-26 13:00:00,Spain,Spain,ES,48.54,74.8,91.7,71.34,entsoe.eu,false,
2024-09-26 14:00:00,Spain,Spain,ES,49.19,75.44,91.58,70.97,entsoe.eu,false,
2024-09-26 15:00:00,Spain,Spain,ES,49.63,75.69,91.39,71.51,entsoe.eu,false,
2024-09-26 16:00:00,Spain,Spain,ES,53.14,79.0,90.43,71.05,entsoe.eu,false,
2024-09-26 17:00:00,Spain,Spain,ES,72.21,101.4,85.8,64.81,entsoe.eu,false,
2024-09-26 18:00:00,Spain,Spain,ES,87.98,118.55,82.58,59.34,entsoe.eu,false,
2024-09-26 19:00:00,Spain,Spain,ES,93.34,124.77,81.43,57.68,entsoe.eu,false,
2024-09-26 20:00:00,Spain,Spain,ES,72.37,99.81,86.07,60.23,entsoe.eu,false,
2024-09-26 21:00:00,Spain,Spain,ES,57.71,81.82,89.5,61.67,entsoe.eu,false,
2024-09-26 22:00:00,Spain,Spain,ES,51.94,75.32,90.6,61.58,entsoe.eu,false,
2024-09-26 23:00:00,Spain,Spain,ES,52.95,76.6,90.47,60.38,entsoe.eu,false,
2024-09-27 00:00:00,Spain,Spain,ES,54.02,77.98,90.22,59.03,entsoe.eu,false,
2024-09-27 01:00:00,Spain,Spain,ES,55.22,79.48,89.96,58.77,entsoe.eu,false,
2024-09-27 02:00:00,Spain,Spain,ES,55.22,79.41,90.0,59.0,entsoe.eu,false,
2024-09-27 03:00:00,Spain,Spain,ES,56.83,81.72,89.63,58.24,entsoe.eu,false,
2024-09-27 04:00:00,Spain,Spain,ES,57.67,82.33,89.62,59.08,entsoe.eu,false,
2024-09-27 05:00:00,Spain,Spain,ES,62.61,87.69,88.75,59.65,entsoe.eu,false,
2024-09-27 06:00:00,Spain,Spain,ES,66.41,91.12,88.4,60.79,entsoe.eu,false,
2024-09-27 07:00:00,Spain,Spain,ES,56.43,80.98,90.52,65.22,entsoe.eu,false,
2024-09-27 08:00:00,Spain,Spain,ES,44.21,69.23,92.95,69.36,entsoe.eu,false,
2024-09-27 09:00:00,Spain,Spain,ES,42.65,68.35,93.25,70.09,entsoe.eu,false,
2024-09-27 10:00:00,Spain,Spain,ES,42.24,68.43,93.34,72.59,entsoe.eu,false,
2024-09-27 11:00:00,Spain,Spain,ES,42.85,69.4,93.25,71.99,entsoe.eu,false,
2024-09-27 12:00:00,Spain,Spain,ES,40.14,66.55,93.51,73.37,entsoe.eu,false,
2024-09-27 13:00:00,Spain,Spain,ES,40.43,67.68,92.76,72.8,entsoe.eu,false,
2024-09-27 14:00:00,Spain,Spain,ES,43.14,71.06,92.15,71.29,entsoe.eu,false,
2024-09-27 15:00:00,Spain,Spain,ES,40.3,67.22,92.81,72.4,entsoe.eu,false,
2024-09-27 16:00:00,Spain,Spain,ES,47.46,75.37,91.01,70.69,entsoe.eu,false,
2024-09-27 17:00:00,Spain,Spain,ES,78.66,112.39,83.34,58.67,entsoe.eu,false,
2024-09-27 18:00:00,Spain,Spain,ES,100.71,135.28,79.28,52.06,entsoe.eu,false,
2024-09-27 19:00:00,Spain,Spain,ES,106.01,140.73,78.41,50.73,entsoe.eu,false,
2024-09-27 20:00:00,Spain,Spain,ES,98.87,131.91,80.09,50.11,entsoe.eu,false,
2024-09-27 21:00:00,Spain,Spain,ES,86.08,116.66,82.86,50.81,entsoe.eu,false,
2024-09-27 22:00:00,Spain,Spain,ES,82.01,112.74,83.39,50.33,entsoe.eu,false,
2024-09-27 23:00:00,Spain,Spain,ES,80.96,111.56,83.6,49.43,entsoe.eu,false,
2024-09-28 00:00:00,Spain,Spain,ES,79.12,108.95,84.1,48.78,entsoe.eu,false,
2024-09-28 01:00:00,Spain,Spain,ES,79.27,109.51,83.95,47.53,entsoe.eu,false,
2024-09-28 02:00:00,Spain,Spain,ES,76.43,107.24,84.0,45.07,entsoe.eu,false,
2024-09-28 03:00:00,Spain,Spain,ES,76.17,108.03,83.58,44.55,entsoe.eu,false,
2024-09-28 04:00:00,Spain,Spain,ES,77.33,108.81,83.56,45.36,entsoe.eu,false,
2024-09-28 05:00:00,Spain,Spain,ES,80.17,109.01,84.1,46.7,entsoe.eu,false,
2024-09-28 06:00:00,Spain,Spain,ES,82.52,110.6,84.17,47.99,entsoe.eu,false,
2024-09-28 07:00:00,Spain,Spain,ES,56.68,84.53,88.93,56.43,entsoe.eu,false,
2024-09-28 08:00:00,Spain,Spain,ES,40.02,66.65,92.86,68.59,entsoe.eu,false,
2024-09-28 09:00:00,Spain,Spain,ES,36.57,63.72,93.68,71.24,entsoe.eu,false,
2024-09-28 10:00:00,Spain,Spain,ES,36.12,63.73,93.78,71.36,entsoe.eu,false,
2024-09-28 11:00:00,Spain,Spain,ES,37.11,64.86,93.59,70.72,entsoe.eu,false,
2024-09-28 12:00:00,Spain,Spain,ES,38.31,65.97,93.39,69.18,entsoe.eu,false,
2024-09-28 13:00:00,Spain,Spain,ES,39.76,67.54,93.15,68.22,entsoe.eu,false,
2024-09-28 14:00:00,Spain,Spain,ES,39.7,67.49,93.11,68.98,entsoe.eu,false,
2024-09-28 15:00:00,Spain,Spain,ES,43.04,71.63,92.18,68.81,entsoe.eu,false,
2024-09-28 16:00:00,Spain,Spain,ES,63.96,96.81,86.84,62.72,entsoe.eu,false,
2024-09-28 17:00:00,Spain,Spain,ES,108.28,146.58,77.22,49.25,entsoe.eu,false,
2024-09-28 18:00:00,Spain,Spain,ES,119.81,157.01,75.37,44.71,entsoe.eu,false,
2024-09-28 19:00:00,Spain,Spain,ES,114.83,150.62,76.31,44.98,entsoe.eu,false,
2024-09-28 20:00:00,Spain,Spain,ES,106.67,140.59,78.15,46.08,entsoe.eu,false,
2024-09-28 21:00:00,Spain,Spain,ES,102.64,136.73,78.71,44.28,entsoe.eu,false,
2024-09-28 22:00:00,Spain,Spain,ES,93.58,126.91,80.46,43.31,entsoe.eu,false,
2024-09-28 23:00:00,Spain,Spain,ES,84.42,117.28,82.0,43.31,entsoe.eu,false,
2024-09-29 00:00:00,Spain,Spain,ES,86.41,120.64,81.16,42.01,entsoe.eu,false,
2024-09-29 01:00:00,Spain,Spain,ES,85.83,120.01,81.13,42.82,entsoe.eu,false,
2024-09-29 02:00:00,Spain,Spain,ES,80.87,113.88,82.31,44.19,entsoe.eu,false,
2024-09-29 03:00:00,Spain,Spain,ES,81.14,114.02,82.38,43.69,entsoe.eu,false,
2024-09-29 04:00:00,Spain,Spain,ES,83.4,116.97,81.73,43.76,entsoe.eu,false,
2024-09-29 05:00:00,Spain,Spain,ES,84.33,118.19,81.48,43.48,entsoe.eu,false,
2024-09-29 06:00:00,Spain,Spain,ES,84.46,117.96,81.69,44.57,entsoe.eu,false,
2024-09-29 07:00:00,Spain,Spain,ES,58.93,89.11,87.5,57.21,entsoe.eu,false,
2024-09-29 08:00:00,Spain,Spain,ES,41.38,69.4,91.87,67.44,entsoe.eu,false,
2024-09-29 09:00:00,Spain,Spain,ES,38.92,67.19,92.56,69.26,entsoe.eu,false,
2024-09-29 10:00:00,Spain,Spain,ES,39.31,67.6,92.4,69.56,entsoe.eu,false,
2024-09-29 11:00:00,Spain,Spain,ES,39.36,67.53,92.4,69.45,entsoe.eu,false,
2024-09-29 12:00:00,Spain,Spain,ES,39.79,68.12,92.31,69.25,entsoe.eu,false,
2024-09-29 13:00:00,Spain,Spain,ES,41.61,70.11,91.95,67.91,entsoe.eu,false,
2024-09-29 14:00:00,Spain,Spain,ES,41.86,70.56,91.91,67.7,entsoe.eu,false,
2024-09-29 15:00:00,Spain,Spain,ES,39.98,68.35,92.08,68.32,entsoe.eu,false,
2024-09-29 16:00:00,Spain,Spain,ES,46.39,75.6,90.36,66.28,entsoe.eu,false,
2024-09-29 17:00:00,Spain,Spain,ES,78.44,111.7,83.01,53.37,entsoe.eu,false,
2024-09-29 18:00:00,Spain,Spain,ES,100.04,133.39,79.23,48.48,entsoe.eu,false,
2024-09-29 19:00:00,Spain,Spain,ES,97.69,130.14,79.87,49.25,entsoe.eu,false,
2024-09-29 20:00:00,Spain,Spain,ES,96.88,129.15,80.11,48.08,entsoe.eu,false,
2024-09-29 21:00:00,Spain,Spain,ES,92.74,124.61,80.95,47.11,entsoe.eu,false,
2024-09-29 22:00:00,Spain,Spain,ES,98.05,133.05,79.16,43.7,entsoe.eu,false,
2024-09-29 23:00:00,Spain,Spain,ES,98.03,133.36,79.21,42.29,entsoe.eu,false,
2024-09-30 00:00:00,Spain,Spain,ES,99.15,135.48,78.87,40.35,entsoe.eu,false,
2024-09-30 01:00:00,Spain,Spain,ES,104.92,142.51,77.59,38.74,entsoe.eu,false,
2024-09-30 02:00:00,Spain,Spain,ES,111.42,150.51,76.12,36.66,entsoe.eu,false,
2024-09-30 03:00:00,Spain,Spain,ES,121.2,163.02,73.48,34.32,entsoe.eu,false,
2024-09-30 04:00:00,Spain,Spain,ES,137.32,181.05,70.28,34.31,entsoe.eu,false,
2024-09-30 05:00:00,Spain,Spain,ES,137.66,180.88,70.05,37.24,entsoe.eu,false,
2024-09-30 06:00:00,Spain,Spain,ES,145.67,190.04,68.58,37.78,entsoe.eu,false,
2024-09-30 07:00:00,Spain,Spain,ES,116.98,157.97,75.1,48.22,entsoe.eu,false,
2024-09-30 08:00:00,Spain,Spain,ES,73.22,108.68,84.59,59.16,entsoe.eu,false,
2024-09-30 09:00:00,Spain,Spain,ES,48.31,78.53,90.73,66.06,entsoe.eu,false,
2024-09-30 10:00:00,Spain,Spain,ES,40.94,70.01,92.49,69.28,entsoe.eu,false,
2024-09-30 11:00:00,Spain,Spain,ES,40.52,69.3,92.59,69.3,entsoe.eu,false,
2024-09-30 12:00:00,Spain,Spain,ES,39.62,67.92,92.82,69.29,entsoe.eu,false,
2024-09-30 13:00:00,Spain,Spain,ES,41.15,70.58,92.45,71.25,entsoe.eu,false,
2024-09-30 14:00:00,Spain,Spain,ES,44.8,75.19,91.56,70.18,entsoe.eu,false,
2024-09-30 15:00:00,Spain,Spain,ES,57.72,90.9,88.3,65.32,entsoe.eu,false,
2024-09-30 16:00:00,Spain,Spain,ES,97.29,138.76,78.66,53.53,entsoe.eu,false,
2024-09-30 17:00:00,Spain,Spain,ES,142.35,189.91,68.84,42.47,entsoe.eu,false,
2024-09-30 18:00:00,Spain,Spain,ES,168.26,218.99,63.01,37.2,entsoe.eu,false,
2024-09-30 19:00:00,Spain,Spain,ES,164.57,214.99,63.51,37.85,entsoe.eu,false,
2024-09-30 20:00:00,Spain,Spain,ES,156.86,205.47,65.37,37.86,entsoe.eu,false,
2024-09-30 21:00:00,Spain,Spain,ES,144.21,189.82,68.55,38.08,entsoe.eu,false,
2024-09-30 22:00:00,Spain,Spain,ES,121.51,161.49,74.3,40.65,entsoe.eu,false,
2024-09-30 23:00:00,Spain,Spain,ES,111.56,149.6,76.66,41.51,entsoe.eu,false,
2024-10-01 00:00:00,Spain,Spain,ES,105.8,143.69,77.72,41.19,entsoe.eu,false,
2024-10-01 01:00:00,Spain,Spain,ES,98.25,135.0,79.21,42.01,entsoe.eu,false,
2024-10-01 02:00:00,Spain,Spain,ES,96.5,132.45,79.73,42.52,entsoe.eu,false,
2024-10-01 03:00:00,Spain,Spain,ES,103.04,140.21,78.12,41.43,entsoe.eu,false,
2024-10-01 04:00:00,Spain,Spain,ES,115.22,154.38,75.45,41.61,entsoe.eu,false,
2024-10-01 05:00:00,Spain,Spain,ES,122.41,161.46,74.41,43.5,entsoe.eu,false,
2024-10-01 06:00:00,Spain,Spain,ES,130.37,170.87,72.79,43.81,entsoe.eu,false,
2024-10-01 07:00:00,Spain,Spain,ES,118.08,158.94,75.14,48.43,entsoe.eu,false,
2024-10-01 08:00:00,Spain,Spain,ES,94.61,134.44,79.66,54.63,entsoe.eu,false,
2024-10-01 09:00:00,Spain,Spain,ES,72.01,107.39,85.13,60.96,entsoe.eu,false,
2024-10-01 10:00:00,Spain,Spain,ES,57.13,89.36,88.76,66.21,entsoe.eu,false,
2024-10-01 11:00:00,Spain,Spain,ES,51.46,82.63,90.1,69.17,entsoe.eu,false,
2024-10-01 12:00:00,Spain,Spain,ES,50.2,80.82,90.38,70.09,entsoe.eu,false,
2024-10-01 13:00:00,Spain,Spain,ES,48.47,78.47,90.78,70.72,entsoe.eu,false,
2024-10-01 14:00:00,Spain,Spain,ES,51.09,81.72,90.09,70.34,entsoe.eu,false,
2024-10-01 15:00:00,Spain,Spain,ES,64.25,97.69,86.84,66.9,entsoe.eu,false,
2024-10-01 16:00:00,Spain,Spain,ES,89.57,128.7,80.36,59.86,entsoe.eu,false,
2024-10-01 17:00:00,Spain,Spain,ES,127.63,171.55,72.15,49.86,entsoe.eu,false,
2024-10-01 18:00:00,Spain,Spain,ES,148.86,195.01,67.62,42.17,entsoe.eu,false,
2024-10-01 19:00:00,Spain,Spain,ES,143.18,187.68,68.93,41.75,entsoe.eu,false,
2024-10-01 20:00:00,Spain,Spain,ES,135.8,178.96,70.59,41.99,entsoe.eu,false,
2024-10-01 21:00:00,Spain,Spain,ES,121.92,161.52,74.11,43.1,entsoe.eu,false,
2024-10-01 22:00:00,Spain,Spain,ES,115.86,154.8,75.34,44.36,entsoe.eu,false,
2024-10-01 23:00:00,Spain,Spain,ES,108.86,146.16,76.99,45.47,entsoe.eu,false,
2024-10-02 00:00:00,Spain,Spain,ES,99.87,136.75,78.44,45.07,entsoe.eu,false,
2024-10-02 01:00:00,Spain,Spain,ES,102.39,140.89,77.51,43.77,entsoe.eu,false,
2024-10-02 02:00:00,Spain,Spain,ES,100.18,137.99,78.05,42.03,entsoe.eu,false,
2024-10-02 03:00:00,Spain,Spain,ES,105.64,143.82,77.08,42.33,entsoe.eu,false,
2024-10-02 04:00:00,Spain,Spain,ES,115.43,156.55,74.46,42.59,entsoe.eu,false,
2024-10-02 05:00:00,Spain,Spain,ES,121.79,162.41,73.65,46.97,entsoe.eu,false,
2024-10-02 06:00:00,Spain,Spain,ES,126.55,167.46,72.94,48.35,entsoe.eu,false,
2024-10-02 07:00:00,Spain,Spain,ES,113.82,153.58,75.71,52.95,entsoe.eu,false,
2024-10-02 08:00:00,Spain,Spain,ES,93.17,131.75,79.85,58.62,entsoe.eu,false,
2024-10-02 09:00:00,Spain,Spain,ES,77.99,114.01,83.48,63.16,entsoe.eu,false,
2024-10-02 10:00:00,Spain,Spain,ES,65.9,99.26,86.33,67.08,entsoe.eu,false,
2024-10-02 11:00:00,Spain,Spain,ES,66.79,100.43,86.06,67.14,entsoe.eu,false,
2024-10-02 12:00:00,Spain,Spain,ES,67.68,101.06,85.84,66.9,entsoe.eu,false,
2024-10-02 13:00:00,Spain,Spain,ES,70.02,103.79,85.3,66.11,entsoe.eu,false,
2024-10-02 14:00:00,Spain,Spain,ES,78.49,113.67,83.22,63.75,entsoe.eu,false,
2024-10-02 15:00:00,Spain,Spain,ES,90.55,127.7,80.34,59.96,entsoe.eu,false,
2024-10-02 16:00:00,Spain,Spain,ES,97.95,136.51,78.34,57.57,entsoe.eu,false,
2024-10-02 17:00:00,Spain,Spain,ES,107.76,147.81,75.9,54.71,entsoe.eu,false,
2024-10-02 18:00:00,Spain,Spain,ES,110.23,148.78,75.77,53.66,entsoe.eu,false,
2024-10-02 19:00:00,Spain,Spain,ES,100.12,136.16,78.05,55.13,entsoe.eu,false,
2024-10-02 20:00:00,Spain,Spain,ES,94.5,130.86,78.8,55.14,entsoe.eu,false,
2024-10-02 21:00:00,Spain,Spain,ES,92.37,128.64,79.24,54.76,entsoe.eu,false,
2024-10-02 22:00:00,Spain,Spain,ES,79.56,112.09,82.51,57.96,entsoe.eu,false,
2024-10-02 23:00:00,Spain,Spain,ES,67.8,97.1,85.52,60.2,entsoe.eu,false,
2024-10-03 00:00:00,Spain,Spain,ES,64.8,93.23,86.33,59.79,entsoe.eu,false,
2024-10-03 01:00:00,Spain,Spain,ES,73.66,104.4,84.11,55.36,entsoe.eu,false,
2024-10-03 02:00:00,Spain,Spain,ES,76.71,107.81,83.52,53.1,entsoe.eu,false,
2024-10-03 03:00:00,Spain,Spain,ES,81.72,114.22,82.26,52.17,entsoe.eu,false,
2024-10-03 04:00:00,Spain,Spain,ES,98.92,135.44,78.26,50.37,entsoe.eu,false,
2024-10-03 05:00:00,Spain,Spain,ES,112.35,150.93,75.59,51.19,entsoe.eu,false,
2024-10-03 06:00:00,Spain,Spain,ES,115.25,153.09,75.67,52.62,entsoe.eu,false,
2024-10-03 07:00:00,Spain,Spain,ES,96.23,131.37,80.08,58.15,entsoe.eu,false,
2024-10-03 08:00:00,Spain,Spain,ES,69.78,102.5,85.47,65.31,entsoe.eu,false,
2024-10-03 09:00:00,Spain,Spain,ES,47.9,76.06,90.83,71.45,entsoe.eu,false,
2024-10-03 10:00:00,Spain,Spain,ES,42.67,69.75,92.13,72.73,entsoe.eu,false,
2024-10-03 11:00:00,Spain,Spain,ES,42.07,69.18,92.26,72.98,entsoe.eu,false,
2024-10-03 12:00:00,Spain,Spain,ES,42.14,69.46,92.26,72.81,entsoe.eu,false,
2024-10-03 13:00:00,Spain,Spain,ES,43.76,71.36,91.87,72.39,entsoe.eu,false,
2024-10-03 14:00:00,Spain,Spain,ES,48.71,77.36,90.68,70.85,entsoe.eu,false,
2024-10-03 15:00:00,Spain,Spain,ES,62.89,94.41,87.17,67.15,entsoe.eu,false,
2024-10-03 16:00:00,Spain,Spain,ES,98.52,137.67,78.41,58.35,entsoe.eu,false,
2024-10-03 17:00:00,Spain,Spain,ES,135.65,179.05,70.62,49.75,entsoe.eu,false,
2024-10-03 18:00:00,Spain,Spain,ES,144.4,188.79,68.73,45.31,entsoe.eu,false,
2024-10-03 19:00:00,Spain,Spain,ES,142.19,185.91,69.34,44.87,entsoe.eu,false,
2024-10-03 20:00:00,Spain,Spain,ES,133.83,175.84,71.22,44.85,entsoe.eu,false,
2024-10-03 21:00:00,Spain,Spain,ES,129.9,171.06,72.07,44.52,entsoe.eu,false,
2024-10-03 22:00:00,Spain,Spain,ES,120.74,160.38,74.11,43.46,entsoe.eu,false,
2024-10-03 23:00:00,Spain,Spain,ES,114.53,153.01,75.62,42.96,entsoe.eu,false,
2024-10-04 00:00:00,Spain,Spain,ES,117.82,157.04,74.96,41.4,entsoe.eu,false,
2024-10-04 01:00:00,Spain,Spain,ES,114.0,151.29,76.43,42.19,entsoe.eu,false,
2024-10-04 02:00:00,Spain,Spain,ES,121.82,160.77,74.78,42.09,entsoe.eu,false,
2024-10-04 03:00:00,Spain,Spain,ES,122.69,161.89,74.49,42.78,entsoe.eu,false,
2024-10-04 04:00:00,Spain,Spain,ES,132.27,173.64,72.28,42.27,entsoe.eu,false,
2024-10-04 05:00:00,Spain,Spain,ES,140.43,183.58,70.35,44.19,entsoe.eu,false,
2024-10-04 06:00:00,Spain,Spain,ES,147.66,192.93,68.41,44.68,entsoe.eu,false,
2024-10-04 07:00:00,Spain,Spain,ES,122.95,164.15,74.08,52.39,entsoe.eu,false,
2024-10-04 08:00:00,Spain,Spain,ES,88.1,124.68,81.68,60.78,entsoe.eu,false,
2024-10-04 09:00:00,Spain,Spain,ES,66.44,100.02,86.43,65.64,entsoe.eu,false,
2024-10-04 10:00:00,Spain,Spain,ES,54.05,85.17,89.42,69.22,entsoe.eu,false,
2024-10-04 11:00:00,Spain,Spain,ES,50.21,80.55,90.32,70.48,entsoe.eu,false,
2024-10-04 12:00:00,Spain,Spain,ES,48.22,77.81,90.87,70.75,entsoe.eu,false,
2024-10-04 13:00:00,Spain,Spain,ES,50.61,80.78,90.37,70.01,entsoe.eu,false,
2024-10-04 14:00:00,Spain,Spain,ES,54.88,85.93,89.32,68.95,entsoe.eu,false,
2024-10-04 15:00:00,Spain,Spain,ES,67.32,101.09,86.25,65.92,entsoe.eu,false,
2024-10-04 16:00:00,Spain,Spain,ES,99.04,139.87,78.32,57.55,entsoe.eu,false,
2024-10-04 17:00:00,Spain,Spain,ES,147.66,196.62,67.33,44.77,entsoe.eu,false,
2024-10-04 18:00:00,Spain,Spain,ES,155.82,203.5,66.13,41.26,entsoe.eu,false,
2024-10-04 19:00:00,Spain,Spain,ES,149.3,194.77,67.95,41.88,entsoe.eu,false,
2024-10-04 20:00:00,Spain,Spain,ES,146.2,191.14,68.7,40.88,entsoe.eu,false,
2024-10-04 21:00:00,Spain,Spain,ES,140.77,183.97,70.3,40.95,entsoe.eu,false,
2024-10-04 22:00:00,Spain,Spain,ES,124.98,164.83,73.8,41.05,entsoe.eu,false,
2024-10-04 23:00:00,Spain,Spain,ES,111.69,148.63,76.69,41.89,entsoe.eu,false,
2024-10-05 00:00:00,Spain,Spain,ES,108.91,144.58,77.73,41.95,entsoe.eu,false,
2024-10-05 01:00:00,Spain,Spain,ES,105.43,139.95,78.92,42.58,entsoe.eu,false,
2024-10-05 02:00:00,Spain,Spain,ES,107.32,141.62,79.05,42.0,entsoe.eu,false,
2024-10-05 03:00:00,Spain,Spain,ES,112.2,146.98,78.44,42.1,entsoe.eu,false,
2024-10-05 04:00:00,Spain,Spain,ES,110.77,145.6,78.44,42.56,entsoe.eu,false,
2024-10-05 05:00:00,Spain,Spain,ES,106.31,140.66,78.84,44.91,entsoe.eu,false,
2024-10-05 06:00:00,Spain,Spain,ES,112.73,149.62,76.61,45.64,entsoe.eu,false,
2024-10-05 07:00:00,Spain,Spain,ES,85.85,119.74,82.21,53.62,entsoe.eu,false,
2024-10-05 08:00:00,Spain,Spain,ES,53.73,85.35,88.36,63.43,entsoe.eu,false,
2024-10-05 09:00:00,Spain,Spain,ES,38.94,67.41,91.97,69.2,entsoe.eu,false,
2024-10-05 10:00:00,Spain,Spain,ES,36.5,64.62,92.5,70.46,entsoe.eu,false,
2024-10-05 11:00:00,Spain,Spain,ES,34.22,61.62,93.04,71.37,entsoe.eu,false,
2024-10-05 12:00:00,Spain,Spain,ES,35.56,63.03,92.76,70.66,entsoe.eu,false,
2024-10-05 13:00:00,Spain,Spain,ES,35.98,63.72,92.73,69.68,entsoe.eu,false,
